label,sp,t,rpm,rpm_sp,out
boxcar,80.0,37055,555.68,80.0,-0.7193
boxcar,80.0,37065,571.65,80.0,-0.79
boxcar,80.0,37075,-304.14,80.0,0.5207
boxcar,80.0,37085,-532.31,80.0,0.905
boxcar,80.0,37095,411.15,80.0,-0.4967
boxcar,80.0,37105,762.95,80.0,-1.0
boxcar,80.0,37115,-156.69,80.0,0.3097
boxcar,80.0,37125,-731.99,80.0,1.0
boxcar,80.0,37135,80.99,80.0,0.0018
boxcar,80.0,37145,832.64,80.0,-1.0
boxcar,80.0,37155,204.98,80.0,-0.2345
boxcar,80.0,37165,-693.15,80.0,1.0
boxcar,80.0,37175,-327.43,80.0,0.613
boxcar,80.0,37185,629.22,80.0,-0.8361
boxcar,80.0,37195,536.36,80.0,-0.7312
boxcar,80.0,37205,-369.27,80.0,0.6298
boxcar,80.0,37215,-586.76,80.0,0.9806
boxcar,80.0,37225,230.68,80.0,-0.2198
boxcar,80.0,37235,689.4,80.0,-0.9581
boxcar,80.0,37245,26.81,80.0,0.0053
boxcar,80.0,37255,-634.71,80.0,1.0
boxcar,80.0,37265,-170.78,80.0,0.376
boxcar,80.0,37275,620.93,80.0,-0.8338
boxcar,80.0,37285,395.68,80.0,-0.5474
boxcar,80.0,37295,-441.6,80.0,0.7236
boxcar,80.0,37305,-451.07,80.0,0.7944
boxcar,80.0,37315,405.36,80.0,-0.482
boxcar,80.0,37325,663.85,80.0,-0.921
boxcar,80.0,37335,-171.28,80.0,0.3148
boxcar,80.0,37345,-622.01,80.0,1.0
boxcar,80.0,37355,162.33,80.0,-0.1202
boxcar,80.0,37365,778.28,80.0,-1.0
boxcar,80.0,37375,73.01,80.0,-0.0435
boxcar,80.0,37385,-712.25,80.0,1.0
boxcar,80.0,37395,-160.16,80.0,0.3634
boxcar,80.0,37405,742.39,80.0,-1.0
boxcar,80.0,37415,413.46,80.0,-0.5457
boxcar,80.0,37425,-560.58,80.0,0.9377
boxcar,80.0,37435,-476.27,80.0,0.8231
boxcar,80.0,37445,461.74,80.0,-0.5789
boxcar,80.0,37455,651.04,80.0,-0.8969
boxcar,80.0,37465,-223.62,80.0,0.4022
boxcar,80.0,37475,-634.59,80.0,1.0
boxcar,80.0,37485,100.04,80.0,-0.0191
boxcar,80.0,37495,733.01,80.0,-1.0
boxcar,80.0,37505,198.61,80.0,-0.2424
boxcar,80.0,37515,-563.84,80.0,0.9363
boxcar,80.0,37525,-196.58,80.0,0.4395
boxcar,80.0,37535,685.13,80.0,-0.9066
boxcar,80.0,37545,483.56,80.0,-0.6378
boxcar,80.0,37555,-484.97,80.0,0.8287
boxcar,80.0,37565,-465.98,80.0,0.8248
boxcar,80.0,37575,524.38,80.0,-0.6592
boxcar,80.0,37585,701.92,80.0,-0.9497
boxcar,80.0,37595,-277.73,80.0,0.5078
boxcar,80.0,37605,-683.48,80.0,1.0
boxcar,80.0,37615,147.19,80.0,-0.084
boxcar,80.0,37625,792.14,80.0,-1.0
boxcar,80.0,37635,180.27,80.0,-0.1955
boxcar,80.0,37645,-619.95,80.0,1.0
boxcar,80.0,37655,-279.52,80.0,0.5588
boxcar,80.0,37665,576.76,80.0,-0.7382
boxcar,80.0,37675,538.15,80.0,-0.7388
boxcar,80.0,37685,-320.08,80.0,0.5483
