label,duty,t,rpm,out
baseline,0.05,4674665,-0.0,0.0
baseline,0.05,4674675,-0.0,0.0
baseline,0.05,4674685,-0.0,0.0
baseline,0.05,4674695,-0.0,0.0
baseline,0.05,4674705,-0.0,0.0
baseline,0.05,4674715,-0.0,0.0
baseline,0.05,4674725,-0.0,0.05
baseline,0.05,4674735,12.07,0.05
baseline,0.05,4674745,31.41,0.05
baseline,0.05,4674755,37.17,0.05
baseline,0.05,4674765,28.21,0.05
baseline,0.05,4674775,13.67,0.05
baseline,0.05,4674785,7.69,0.05
baseline,0.05,4674795,7.35,0.05
baseline,0.05,4674805,4.6,0.05
baseline,0.05,4674815,2.71,0.05
baseline,0.05,4674825,1.98,0.05
baseline,0.05,4674835,0.61,0.05
baseline,0.05,4674845,0.19,0.05
baseline,0.05,4674855,0.06,0.05
baseline,0.05,4674865,0.02,0.05
baseline,0.05,4674875,0.01,0.05
baseline,0.05,4674885,0.0,0.05
baseline,0.05,4674895,0.0,0.05
baseline,0.05,4674905,0.0,0.05
baseline,0.05,4674915,0.0,0.05
baseline,0.05,4674925,0.0,0.05
baseline,0.05,4674935,0.0,0.05
baseline,0.05,4674945,0.0,0.05
baseline,0.05,4674955,0.0,0.05
baseline,0.05,4674965,0.0,0.05
baseline,0.05,4674975,0.0,0.05
baseline,0.05,4674985,0.0,0.05
baseline,0.05,4674995,0.0,0.05
baseline,0.05,4675005,0.0,0.05
baseline,0.05,4675015,0.0,0.05
baseline,0.05,4675025,0.0,0.05
baseline,0.05,4675035,0.0,0.05
baseline,0.05,4675045,0.0,0.05
baseline,0.05,4675055,0.0,0.05
baseline,0.05,4675065,0.0,0.05
baseline,0.05,4675075,0.0,0.05
baseline,0.05,4675085,0.0,0.05
baseline,0.05,4675095,0.0,0.05
baseline,0.05,4675105,0.0,0.05
baseline,0.05,4675115,0.0,0.05
baseline,0.05,4675125,0.0,0.05
baseline,0.05,4675135,0.0,0.05
baseline,0.05,4675145,0.0,0.05
baseline,0.05,4675155,0.0,0.05
baseline,0.05,4675165,0.0,0.05
baseline,0.05,4675175,0.0,0.05
baseline,0.05,4675185,0.0,0.05
baseline,0.05,4675195,0.0,0.05
baseline,0.05,4675205,0.0,0.05
baseline,0.05,4675215,0.0,0.05
baseline,0.05,4675225,0.0,0.05
baseline,0.05,4675235,0.0,0.05
baseline,0.05,4675245,0.0,0.05
baseline,0.05,4675255,0.0,0.05
baseline,0.05,4675265,0.0,0.05
baseline,0.05,4675275,0.0,0.05
baseline,0.05,4675285,0.0,0.05
baseline,0.05,4675295,0.0,0.05
baseline,0.05,4675305,0.0,0.05
baseline,0.05,4675315,0.0,0.05
baseline,0.05,4675325,0.0,0.05
baseline,0.05,4675335,0.0,0.05
baseline,0.05,4675345,1.65,0.05
baseline,0.05,4675355,0.5,0.05
baseline,0.05,4675365,0.15,0.05
baseline,0.05,4675375,0.05,0.05
baseline,0.05,4675385,0.01,0.05
baseline,0.05,4675395,0.0,0.05
baseline,0.05,4675405,0.0,0.05
baseline,0.05,4675415,0.0,0.05
baseline,0.05,4675425,0.0,0.05
baseline,0.05,4675435,0.0,0.05
baseline,0.05,4675445,0.0,0.05
baseline,0.05,4675455,0.0,0.05
baseline,0.05,4675465,0.0,0.05
baseline,0.05,4675475,0.0,0.05
baseline,0.05,4675485,0.0,0.05
baseline,0.05,4675495,0.0,0.05
baseline,0.05,4675505,0.0,0.05
baseline,0.05,4675515,0.0,0.05
baseline,0.05,4675525,0.0,0.05
baseline,0.05,4675535,0.0,0.05
baseline,0.05,4675545,0.0,0.05
baseline,0.05,4675555,0.0,0.05
baseline,0.05,4675565,0.0,0.05
baseline,0.05,4675575,0.0,0.05
baseline,0.05,4675585,0.0,0.05
baseline,0.05,4675595,0.0,0.05
baseline,0.05,4675605,0.0,0.05
baseline,0.05,4675615,0.0,0.05
baseline,0.05,4675625,0.0,0.05
baseline,0.05,4675635,0.0,0.05
baseline,0.05,4675645,0.0,0.05
baseline,0.05,4675655,0.0,0.05
baseline,0.05,4675665,0.0,0.05
baseline,0.05,4675675,0.0,0.05
baseline,0.05,4675685,0.0,0.05
baseline,0.05,4675695,0.0,0.05
baseline,0.05,4675705,0.0,0.05
baseline,0.05,4675715,0.0,0.05
baseline,0.05,4675725,0.0,0.05
baseline,0.05,4675735,0.0,0.05
baseline,0.05,4675745,0.0,0.05
baseline,0.05,4675755,0.0,0.05
baseline,0.05,4675765,0.0,0.05
baseline,0.05,4675775,0.0,0.05
baseline,0.05,4675785,0.0,0.05
baseline,0.05,4675795,0.0,0.05
baseline,0.05,4675805,0.0,0.05
baseline,0.05,4675815,0.0,0.05
baseline,0.05,4675825,0.0,0.05
baseline,0.05,4675835,0.0,0.05
baseline,0.05,4675845,0.0,0.05
baseline,0.05,4675855,0.0,0.05
baseline,0.05,4675865,0.0,0.05
baseline,0.05,4675875,0.0,0.05
baseline,0.05,4675885,0.0,0.05
baseline,0.05,4675895,0.0,0.05
baseline,0.05,4675905,0.0,0.05
baseline,0.05,4675915,0.0,0.05
baseline,0.05,4675925,0.0,0.05
baseline,0.05,4675935,0.0,0.05
baseline,0.05,4675945,0.0,0.05
baseline,0.05,4675955,0.0,0.05
baseline,0.05,4675965,0.0,0.05
baseline,0.05,4675975,0.0,0.05
baseline,0.05,4675985,0.0,0.05
baseline,0.05,4675995,0.0,0.05
baseline,0.05,4676005,0.0,0.05
baseline,0.05,4676015,0.0,0.05
baseline,0.05,4676025,0.0,0.05
baseline,0.05,4676035,0.0,0.05
baseline,0.05,4676045,0.0,0.05
baseline,0.05,4676055,0.0,0.05
baseline,0.05,4676065,0.0,0.05
baseline,0.05,4676075,0.0,0.05
baseline,0.05,4676085,0.0,0.05
baseline,0.05,4676095,0.0,0.05
baseline,0.05,4676105,0.0,0.05
baseline,0.05,4676115,0.0,0.05
baseline,0.05,4676125,0.0,0.05
baseline,0.05,4676135,0.0,0.05
baseline,0.05,4676145,0.0,0.05
baseline,0.05,4676155,0.0,0.05
baseline,0.05,4676165,0.0,0.05
baseline,0.05,4676175,0.0,0.05
baseline,0.05,4676185,0.0,0.05
baseline,0.05,4676195,0.0,0.05
baseline,0.05,4676205,0.0,0.05
baseline,0.05,4676215,0.0,0.05
baseline,0.05,4676225,0.0,0.05
baseline,0.05,4676235,0.0,0.05
baseline,0.05,4676245,0.0,0.05
baseline,0.05,4676255,0.0,0.05
baseline,0.05,4676265,0.0,0.05
baseline,0.05,4676275,0.0,0.05
baseline,0.05,4676285,0.0,0.05
baseline,0.05,4676295,0.0,0.05
baseline,0.05,4676305,0.0,0.05
baseline,0.05,4676315,0.0,0.05
baseline,0.05,4676325,0.0,0.05
baseline,0.05,4676335,0.0,0.05
baseline,0.05,4676345,0.0,0.05
baseline,0.05,4676355,0.0,0.05
baseline,0.05,4676365,0.0,0.05
baseline,0.05,4676375,0.0,0.05
baseline,0.05,4676385,0.0,0.05
baseline,0.05,4676395,0.0,0.05
baseline,0.05,4676405,0.0,0.05
baseline,0.05,4676415,0.0,0.05
baseline,0.05,4676425,0.0,0.05
baseline,0.05,4676435,0.0,0.05
baseline,0.05,4676445,0.0,0.05
baseline,0.05,4676455,0.0,0.05
baseline,0.05,4676465,0.0,0.05
baseline,0.05,4676475,0.0,0.05
baseline,0.05,4676485,0.0,0.05
baseline,0.05,4676495,0.0,0.05
baseline,0.05,4676505,0.0,0.05
baseline,0.05,4676515,0.0,0.05
baseline,0.05,4676525,0.0,0.05
baseline,0.05,4676535,0.0,0.05
baseline,0.05,4676545,0.0,0.05
baseline,0.05,4676555,0.0,0.05
baseline,0.05,4676565,0.0,0.05
baseline,0.05,4676575,0.0,0.05
baseline,0.05,4676585,0.0,0.05
baseline,0.05,4676595,0.0,0.05
baseline,0.05,4676605,0.0,0.05
baseline,0.05,4676615,0.0,0.05
baseline,0.05,4676625,0.0,0.05
baseline,0.05,4676635,0.0,0.05
baseline,0.05,4676645,0.0,0.05
baseline,0.05,4676655,0.0,0.05
baseline,0.05,4676665,0.0,0.05
baseline,0.05,4676675,0.0,0.05
baseline,0.05,4676685,0.0,0.05
baseline,0.05,4676695,0.0,0.05
baseline,0.05,4676705,0.0,0.05
baseline,0.05,4676715,0.0,0.05
baseline,0.05,4676725,0.0,0.05
baseline,0.05,4676735,0.0,0.05
baseline,0.05,4676745,0.0,0.05
baseline,0.05,4676755,0.0,0.05
baseline,0.05,4676765,0.0,0.05
baseline,0.05,4676775,0.0,0.05
baseline,0.05,4676785,0.0,0.05
baseline,0.05,4676795,0.0,0.05
baseline,0.05,4676805,0.0,0.05
baseline,0.05,4676815,0.0,0.05
baseline,0.05,4676825,0.0,0.05
baseline,0.05,4676835,0.0,0.05
baseline,0.05,4676845,0.0,0.05
baseline,0.05,4676855,0.0,0.05
baseline,0.05,4676865,0.0,0.05
baseline,0.05,4676875,0.0,0.05
baseline,0.05,4676885,0.0,0.05
baseline,0.05,4676895,0.0,0.05
baseline,0.05,4676905,0.0,0.05
baseline,0.05,4676915,0.0,0.05
baseline,0.05,4676925,0.0,0.05
baseline,0.05,4676935,0.0,0.05
baseline,0.05,4676945,0.0,0.05
baseline,0.05,4676955,0.0,0.05
baseline,0.05,4676965,0.0,0.05
baseline,0.05,4676975,0.0,0.05
baseline,0.05,4676985,0.0,0.05
baseline,0.05,4676995,0.0,0.05
baseline,0.05,4677005,0.0,0.05
baseline,0.05,4677015,0.0,0.05
baseline,0.05,4677025,0.0,0.05
baseline,0.05,4677035,0.0,0.05
baseline,0.05,4677045,0.0,0.05
baseline,0.05,4677055,0.0,0.05
baseline,0.05,4677065,0.0,0.05
baseline,0.05,4677075,0.0,0.05
baseline,0.05,4677085,0.0,0.05
baseline,0.05,4677095,0.0,0.05
baseline,0.05,4677105,0.0,0.05
baseline,0.05,4677115,0.0,0.05
baseline,0.05,4677125,0.0,0.05
baseline,0.05,4677135,0.0,0.05
baseline,0.05,4677145,0.0,0.05
baseline,0.05,4677155,0.0,0.05
baseline,0.05,4677165,0.0,0.05
baseline,0.05,4677175,0.0,0.05
baseline,0.05,4677185,0.0,0.05
baseline,0.05,4677195,0.0,0.05
baseline,0.05,4677205,0.0,0.05
baseline,0.05,4677215,0.0,0.05
baseline,0.05,4677225,0.0,0.05
baseline,0.05,4677235,0.0,0.05
baseline,0.05,4677245,0.0,0.05
baseline,0.05,4677255,0.0,0.05
baseline,0.05,4677265,0.0,0.05
baseline,0.05,4677275,0.0,0.05
baseline,0.05,4677285,0.0,0.05
baseline,0.05,4677295,0.0,0.05
baseline,0.05,4677305,0.0,0.05
baseline,0.05,4677315,0.0,0.05
baseline,0.05,4677325,0.0,0.05
baseline,0.05,4677335,0.0,0.05
baseline,0.05,4677345,0.0,0.05
baseline,0.05,4677355,0.0,0.05
baseline,0.05,4677365,0.0,0.05
baseline,0.05,4677375,0.0,0.05
baseline,0.05,4677385,0.0,0.05
baseline,0.05,4677395,0.0,0.05
baseline,0.05,4677405,0.0,0.05
baseline,0.05,4677415,0.0,0.05
baseline,0.05,4677425,0.0,0.05
baseline,0.05,4677435,0.0,0.05
baseline,0.05,4677445,0.0,0.05
baseline,0.05,4677455,0.0,0.05
baseline,0.05,4677465,0.0,0.05
baseline,0.05,4677475,0.0,0.05
baseline,0.05,4677485,0.0,0.05
baseline,0.05,4677495,0.0,0.05
baseline,0.05,4677505,0.0,0.05
baseline,0.05,4677515,0.0,0.05
baseline,0.05,4677525,0.0,0.05
baseline,0.05,4677535,0.0,0.05
baseline,0.05,4677545,0.0,0.05
baseline,0.05,4677555,0.0,0.05
baseline,0.05,4677565,0.0,0.05
baseline,0.05,4677575,0.0,0.05
baseline,0.05,4677585,0.0,0.05
baseline,0.05,4677595,0.0,0.05
baseline,0.05,4677605,0.0,0.05
baseline,0.05,4677615,0.0,0.05
baseline,0.05,4677625,0.0,0.05
baseline,0.05,4677635,0.0,0.05
baseline,0.05,4677645,0.0,0.05
baseline,0.05,4677655,0.0,0.05
baseline,0.05,4677665,0.0,0.05
baseline,0.05,4677675,0.0,0.05
baseline,0.05,4677685,0.0,0.05
baseline,0.05,4677695,0.0,0.05
baseline,0.05,4677705,0.0,0.05
baseline,0.05,4677715,0.0,0.05
baseline,0.05,4677725,0.0,0.05
baseline,0.05,4677735,0.0,0.05
baseline,0.05,4677745,0.0,0.05
baseline,0.05,4677755,0.0,0.05
baseline,0.05,4677765,0.0,0.05
baseline,0.05,4677775,0.0,0.05
baseline,0.05,4677785,0.0,0.05
baseline,0.05,4677795,0.0,0.05
baseline,0.05,4677805,0.0,0.05
baseline,0.05,4677815,0.0,0.05
baseline,0.05,4677825,0.0,0.05
baseline,0.05,4677835,0.0,0.05
baseline,0.05,4677845,0.0,0.05
baseline,0.05,4677855,0.0,0.05
baseline,0.05,4677865,0.0,0.05
baseline,0.05,4677875,0.0,0.05
baseline,0.05,4677885,0.0,0.05
baseline,0.05,4677895,0.0,0.05
baseline,0.05,4677905,0.0,0.05
baseline,0.05,4677915,0.0,0.05
baseline,0.05,4677925,0.0,0.05
baseline,0.05,4677935,0.0,0.05
baseline,0.05,4677945,0.0,0.05
baseline,0.05,4677955,0.0,0.05
baseline,0.05,4677965,0.0,0.05
baseline,0.05,4677975,0.0,0.05
baseline,0.05,4677985,0.0,0.05
baseline,0.05,4677995,0.0,0.05
baseline,0.05,4678005,0.0,0.05
baseline,0.05,4678015,0.0,0.05
baseline,0.05,4678025,0.0,0.05
baseline,0.05,4678035,0.0,0.05
baseline,0.05,4678045,0.0,0.05
baseline,0.05,4678055,0.0,0.05
baseline,0.05,4678065,0.0,0.05
baseline,0.05,4678075,0.0,0.05
baseline,0.05,4678085,0.0,0.05
baseline,0.05,4678095,0.0,0.05
baseline,0.05,4678105,0.0,0.05
baseline,0.05,4678115,0.0,0.05
baseline,0.05,4678125,0.0,0.05
baseline,0.05,4678135,0.0,0.05
baseline,0.05,4678145,0.0,0.05
baseline,0.05,4678155,0.0,0.05
baseline,0.05,4678165,0.0,0.05
baseline,0.05,4678175,0.0,0.05
baseline,0.05,4678185,0.0,0.05
baseline,0.05,4678195,0.0,0.05
baseline,0.05,4678205,0.0,0.05
baseline,0.05,4678215,0.0,0.05
baseline,0.05,4678225,0.0,0.05
baseline,0.05,4678235,0.0,0.05
baseline,0.05,4678245,0.0,0.05
baseline,0.05,4678255,0.0,0.05
baseline,0.05,4678265,0.0,0.05
baseline,0.05,4678275,0.0,0.05
baseline,0.05,4678285,0.0,0.05
baseline,0.05,4678295,0.0,0.05
baseline,0.05,4678305,0.0,0.05
baseline,0.05,4678315,0.0,0.05
baseline,0.05,4678325,0.0,0.05
baseline,0.05,4678335,0.0,0.05
baseline,0.05,4678345,0.0,0.05
baseline,0.05,4678355,0.0,0.05
baseline,0.05,4678365,0.0,0.05
baseline,0.05,4678375,0.0,0.05
baseline,0.05,4678385,0.0,0.05
baseline,0.05,4678395,0.0,0.05
baseline,0.05,4678405,0.0,0.05
baseline,0.05,4678415,0.0,0.05
baseline,0.05,4678425,0.0,0.05
baseline,0.05,4678435,0.0,0.05
baseline,0.05,4678445,0.0,0.05
baseline,0.05,4678455,0.0,0.05
baseline,0.05,4678465,0.0,0.05
baseline,0.05,4678475,0.0,0.05
baseline,0.05,4678485,0.0,0.05
baseline,0.05,4678495,0.0,0.05
baseline,0.05,4678505,0.0,0.05
baseline,0.05,4678515,0.0,0.05
baseline,0.05,4678525,0.0,0.05
baseline,0.05,4678535,0.0,0.05
baseline,0.05,4678545,0.0,0.05
baseline,0.05,4678555,0.0,0.05
baseline,0.05,4678565,0.0,0.05
baseline,0.05,4678575,0.0,0.05
baseline,0.05,4678585,0.0,0.05
baseline,0.05,4678595,0.0,0.05
baseline,0.05,4678605,0.0,0.05
baseline,0.05,4678615,0.0,0.05
baseline,0.05,4678625,0.0,0.05
baseline,0.05,4678635,0.0,0.05
baseline,0.05,4678645,0.0,0.05
baseline,0.05,4678655,0.0,0.05
baseline,0.05,4678665,0.0,0.05
baseline,0.05,4678675,0.0,0.05
baseline,0.05,4678685,0.0,0.05
baseline,0.05,4678695,0.0,0.05
baseline,0.05,4678705,0.0,0.05
baseline,0.05,4678715,0.0,0.05
baseline,0.05,4678725,0.0,0.05
baseline,0.05,4678735,0.0,0.05
baseline,0.05,4678745,0.0,0.05
baseline,0.05,4678755,0.0,0.05
baseline,0.05,4678765,0.0,0.05
baseline,0.05,4678775,0.0,0.05
baseline,0.06,4678795,0.0,0.05
baseline,0.06,4678805,0.0,0.05
baseline,0.06,4678815,0.0,0.05
baseline,0.06,4678825,0.0,0.05
baseline,0.06,4678835,0.0,0.05
baseline,0.06,4678845,0.0,0.05
baseline,0.06,4678855,0.0,0.05
baseline,0.06,4678865,0.0,0.05
baseline,0.06,4678875,0.0,0.05
baseline,0.06,4678885,0.0,0.05
baseline,0.06,4678895,0.0,0.05
baseline,0.06,4678905,0.0,0.05
baseline,0.06,4678915,0.0,0.05
baseline,0.06,4678925,0.0,0.05
baseline,0.06,4678935,0.0,0.05
baseline,0.06,4678945,0.0,0.05
baseline,0.06,4678955,0.0,0.05
baseline,0.06,4678965,0.0,0.05
baseline,0.06,4678975,0.0,0.05
baseline,0.06,4678985,0.0,0.05
baseline,0.06,4678995,0.0,0.05
baseline,0.06,4679005,0.0,0.05
baseline,0.06,4679015,0.0,0.05
baseline,0.06,4679025,0.0,0.05
baseline,0.06,4679035,0.0,0.05
baseline,0.06,4679045,0.0,0.05
baseline,0.06,4679055,0.0,0.05
baseline,0.06,4679065,0.0,0.05
baseline,0.06,4679075,0.0,0.05
baseline,0.06,4679085,0.0,0.05
baseline,0.06,4679095,0.0,0.05
baseline,0.06,4679105,0.0,0.05
baseline,0.06,4679115,0.0,0.05
baseline,0.06,4679125,0.0,0.05
baseline,0.06,4679135,0.0,0.05
baseline,0.06,4679145,0.0,0.05
baseline,0.06,4679155,0.0,0.05
baseline,0.06,4679165,0.0,0.05
baseline,0.06,4679175,0.0,0.05
baseline,0.06,4679185,0.0,0.05
baseline,0.06,4679195,0.0,0.05
baseline,0.06,4679205,0.0,0.05
baseline,0.06,4679215,0.0,0.05
baseline,0.06,4679225,0.0,0.05
baseline,0.06,4679235,0.0,0.05
baseline,0.06,4679245,0.0,0.05
baseline,0.06,4679255,0.0,0.05
baseline,0.06,4679265,0.0,0.05
baseline,0.06,4679275,0.0,0.05
baseline,0.06,4679285,0.0,0.05
baseline,0.06,4679295,0.0,0.05
baseline,0.06,4679305,0.0,0.05
baseline,0.06,4679315,0.0,0.05
baseline,0.06,4679325,0.0,0.05
baseline,0.06,4679335,0.0,0.05
baseline,0.06,4679345,0.0,0.05
baseline,0.06,4679355,0.0,0.05
baseline,0.06,4679365,0.0,0.05
baseline,0.06,4679375,0.0,0.05
baseline,0.06,4679385,0.0,0.05
baseline,0.06,4679395,0.0,0.05
baseline,0.06,4679405,0.0,0.05
baseline,0.06,4679415,0.0,0.05
baseline,0.06,4679425,0.0,0.05
baseline,0.06,4679435,0.0,0.05
baseline,0.06,4679445,0.0,0.05
baseline,0.06,4679455,0.0,0.05
baseline,0.06,4679465,0.0,0.05
baseline,0.06,4679475,0.0,0.05
baseline,0.06,4679485,0.0,0.05
baseline,0.06,4679495,0.0,0.05
baseline,0.06,4679505,0.0,0.05
baseline,0.06,4679515,0.0,0.05
baseline,0.06,4679525,0.0,0.05
baseline,0.06,4679535,0.0,0.05
baseline,0.06,4679545,0.0,0.05
baseline,0.06,4679555,0.0,0.05
baseline,0.06,4679565,0.0,0.05
baseline,0.06,4679575,0.0,0.05
baseline,0.06,4679585,0.0,0.05
baseline,0.06,4679595,0.0,0.05
baseline,0.06,4679605,0.0,0.05
baseline,0.06,4679615,0.0,0.05
baseline,0.06,4679625,0.0,0.05
baseline,0.06,4679635,0.0,0.05
baseline,0.06,4679645,0.0,0.05
baseline,0.06,4679655,0.0,0.05
baseline,0.06,4679665,0.0,0.05
baseline,0.06,4679675,0.0,0.05
baseline,0.06,4679685,0.0,0.05
baseline,0.06,4679695,0.0,0.05
baseline,0.06,4679705,0.0,0.05
baseline,0.06,4679715,0.0,0.05
baseline,0.06,4679725,0.0,0.05
baseline,0.06,4679735,0.0,0.05
baseline,0.06,4679745,0.0,0.05
baseline,0.06,4679755,0.0,0.05
baseline,0.06,4679765,0.0,0.05
baseline,0.06,4679775,0.0,0.05
baseline,0.06,4679785,0.0,0.05
baseline,0.06,4679795,0.0,0.05
baseline,0.06,4679805,0.0,0.05
baseline,0.06,4679815,0.0,0.05
baseline,0.06,4679825,0.0,0.05
baseline,0.06,4679835,0.0,0.05
baseline,0.06,4679845,0.0,0.05
baseline,0.06,4679855,0.0,0.05
baseline,0.06,4679865,0.0,0.05
baseline,0.06,4679875,0.0,0.05
baseline,0.06,4679885,0.0,0.05
baseline,0.06,4679895,0.0,0.05
baseline,0.06,4679905,0.0,0.05
baseline,0.06,4679915,0.0,0.05
baseline,0.06,4679925,0.0,0.05
baseline,0.06,4679935,0.0,0.05
baseline,0.06,4679945,0.0,0.05
baseline,0.06,4679955,0.0,0.05
baseline,0.06,4679965,0.0,0.05
baseline,0.06,4679975,0.0,0.05
baseline,0.06,4679985,0.0,0.05
baseline,0.06,4679995,0.0,0.05
baseline,0.06,4680005,0.0,0.05
baseline,0.06,4680015,0.0,0.05
baseline,0.06,4680025,0.0,0.05
baseline,0.06,4680035,0.0,0.05
baseline,0.06,4680045,0.0,0.05
baseline,0.06,4680055,0.0,0.05
baseline,0.06,4680065,0.0,0.05
baseline,0.06,4680075,0.0,0.05
baseline,0.06,4680085,0.0,0.05
baseline,0.06,4680095,0.0,0.05
baseline,0.06,4680105,0.0,0.05
baseline,0.06,4680115,0.0,0.05
baseline,0.06,4680125,0.0,0.05
baseline,0.06,4680135,0.0,0.05
baseline,0.06,4680145,0.0,0.05
baseline,0.06,4680155,0.0,0.05
baseline,0.06,4680165,0.0,0.05
baseline,0.06,4680175,0.0,0.05
baseline,0.06,4680185,0.0,0.05
baseline,0.06,4680195,0.0,0.05
baseline,0.06,4680205,0.0,0.05
baseline,0.06,4680215,0.0,0.05
baseline,0.06,4680225,0.0,0.05
baseline,0.06,4680235,0.0,0.05
baseline,0.06,4680245,0.0,0.05
baseline,0.06,4680255,0.0,0.05
baseline,0.06,4680265,0.0,0.05
baseline,0.06,4680275,0.0,0.05
baseline,0.06,4680285,0.0,0.05
baseline,0.06,4680295,0.0,0.05
baseline,0.06,4680305,0.0,0.05
baseline,0.06,4680315,0.0,0.05
baseline,0.06,4680325,0.0,0.05
baseline,0.06,4680335,0.0,0.05
baseline,0.06,4680345,0.0,0.05
baseline,0.06,4680355,0.0,0.05
baseline,0.06,4680365,0.0,0.05
baseline,0.06,4680375,0.0,0.05
baseline,0.06,4680385,0.0,0.05
baseline,0.06,4680395,0.0,0.05
baseline,0.06,4680405,0.0,0.05
baseline,0.06,4680415,0.0,0.05
baseline,0.06,4680425,0.0,0.05
baseline,0.06,4680435,0.0,0.05
baseline,0.06,4680445,0.0,0.05
baseline,0.06,4680455,0.0,0.05
baseline,0.06,4680465,0.0,0.05
baseline,0.06,4680475,0.0,0.05
baseline,0.06,4680485,0.0,0.05
baseline,0.06,4680495,0.0,0.05
baseline,0.06,4680505,0.0,0.05
baseline,0.06,4680515,0.0,0.05
baseline,0.06,4680525,0.0,0.05
baseline,0.06,4680535,0.0,0.05
baseline,0.06,4680545,0.0,0.05
baseline,0.06,4680555,0.0,0.05
baseline,0.06,4680565,0.0,0.05
baseline,0.06,4680575,0.0,0.05
baseline,0.06,4680585,0.0,0.05
baseline,0.06,4680595,0.0,0.05
baseline,0.06,4680605,0.0,0.05
baseline,0.06,4680615,0.0,0.05
baseline,0.06,4680625,0.0,0.05
baseline,0.06,4680635,0.0,0.05
baseline,0.06,4680645,0.0,0.05
