label,sp,t,rpm,rpm_sp,out
baseline,80.0,4739025,61.46,80.0,0.0634
baseline,80.0,4739035,51.8,80.0,0.0803
baseline,80.0,4739045,51.36,80.0,0.0838
baseline,80.0,4739055,57.18,80.0,0.0779
baseline,80.0,4739065,74.95,80.0,0.0525
baseline,80.0,4739075,96.01,80.0,0.0204
baseline,80.0,4739085,118.54,80.0,-0.0162
baseline,80.0,4739095,133.37,80.0,-0.0433
baseline,80.0,4739105,100.37,80.0,0.0022
baseline,80.0,4739115,74.74,80.0,0.0403
baseline,80.0,4739125,84.03,80.0,0.0264
baseline,80.0,4739135,78.46,80.0,0.0345
baseline,80.0,4739145,62.68,80.0,0.0593
baseline,80.0,4739155,57.67,80.0,0.069
baseline,80.0,4739165,60.17,80.0,0.0674
baseline,80.0,4739175,58.41,80.0,0.0722
baseline,80.0,4739185,68.18,80.0,0.0594
baseline,80.0,4739195,95.73,80.0,0.0178
baseline,80.0,4739205,118.0,80.0,-0.0184
baseline,80.0,4739215,134.62,80.0,-0.0481
baseline,80.0,4739225,107.72,80.0,-0.0121
baseline,80.0,4739235,72.15,80.0,0.0404
baseline,80.0,4739245,59.45,80.0,0.0611
baseline,80.0,4739255,66.35,80.0,0.0523
baseline,80.0,4739265,65.1,80.0,0.0555
baseline,80.0,4739275,54.38,80.0,0.0737
baseline,80.0,4739285,54.9,80.0,0.0755
baseline,80.0,4739295,60.24,80.0,0.0693
baseline,80.0,4739305,51.97,80.0,0.0843
baseline,80.0,4739315,60.36,80.0,0.0744
baseline,80.0,4739325,88.32,80.0,0.033
baseline,80.0,4739335,122.13,80.0,-0.0205
baseline,80.0,4739345,140.97,80.0,-0.0542
baseline,80.0,4739355,107.82,80.0,-0.009
baseline,80.0,4739365,77.44,80.0,0.0355
baseline,80.0,4739375,68.02,80.0,0.0506
baseline,80.0,4739385,70.72,80.0,0.0475
baseline,80.0,4739395,63.1,80.0,0.0604
baseline,80.0,4739405,53.93,80.0,0.0763
baseline,80.0,4739415,50.8,80.0,0.0836
baseline,80.0,4739425,54.54,80.0,0.0806
baseline,80.0,4739435,60.41,80.0,0.074
baseline,80.0,4739445,80.68,80.0,0.0445
baseline,80.0,4739455,103.11,80.0,0.0095
baseline,80.0,4739465,127.05,80.0,-0.03
baseline,80.0,4739475,125.66,80.0,-0.0329
baseline,80.0,4739485,93.58,80.0,0.0126
baseline,80.0,4739495,77.46,80.0,0.0366
baseline,80.0,4739505,84.63,80.0,0.0257
baseline,80.0,4739515,71.64,80.0,0.0452
baseline,80.0,4739525,63.04,80.0,0.0598
baseline,80.0,4739535,65.37,80.0,0.0579
baseline,80.0,4739545,65.75,80.0,0.0587
baseline,80.0,4739555,66.72,80.0,0.0584
baseline,80.0,4739565,74.41,80.0,0.048
baseline,80.0,4739575,96.48,80.0,0.0145
baseline,80.0,4739585,126.65,80.0,-0.0342
baseline,80.0,4739595,123.53,80.0,-0.0344
baseline,80.0,4739605,82.07,80.0,0.0259
baseline,80.0,4739615,67.0,80.0,0.0496
baseline,80.0,4739625,73.8,80.0,0.0405
baseline,80.0,4739635,67.02,80.0,0.0515
baseline,80.0,4739645,52.21,80.0,0.076
baseline,80.0,4739655,52.91,80.0,0.0779
baseline,80.0,4739665,55.48,80.0,0.0766
baseline,80.0,4739675,47.59,80.0,0.0913
baseline,80.0,4739685,57.55,80.0,0.0792
baseline,80.0,4739695,76.42,80.0,0.052
baseline,80.0,4739705,94.18,80.0,0.0248
baseline,80.0,4739715,122.29,80.0,-0.0203
baseline,80.0,4739725,136.09,80.0,-0.0463
baseline,80.0,4739735,110.88,80.0,-0.013
baseline,80.0,4739745,76.04,80.0,0.0382
baseline,80.0,4739755,69.24,80.0,0.0492
baseline,80.0,4739765,73.32,80.0,0.0439
baseline,80.0,4739775,61.44,80.0,0.0631
baseline,80.0,4739785,52.76,80.0,0.0787
baseline,80.0,4739795,52.01,80.0,0.0826
baseline,80.0,4739805,59.44,80.0,0.0741
baseline,80.0,4739815,72.83,80.0,0.0553
baseline,80.0,4739825,96.57,80.0,0.019
baseline,80.0,4739835,121.24,80.0,-0.0209
baseline,80.0,4739845,131.82,80.0,-0.0417
baseline,80.0,4739855,98.56,80.0,0.0045
baseline,80.0,4739865,74.19,80.0,0.0408
baseline,80.0,4739875,83.31,80.0,0.0272
baseline,80.0,4739885,78.23,80.0,0.0346
baseline,80.0,4739895,63.49,80.0,0.0578
baseline,80.0,4739905,55.1,80.0,0.0726
baseline,80.0,4739915,58.5,80.0,0.0698
baseline,80.0,4739925,59.54,80.0,0.0703
baseline,80.0,4739935,70.91,80.0,0.055
baseline,80.0,4739945,94.85,80.0,0.0188
baseline,80.0,4739955,117.36,80.0,-0.0178
baseline,80.0,4739965,133.22,80.0,-0.0464
baseline,80.0,4739975,108.71,80.0,-0.0138
baseline,80.0,4739985,74.02,80.0,0.0375
baseline,80.0,4739995,60.35,80.0,0.0595
baseline,80.0,4740005,64.31,80.0,0.0553
baseline,80.0,4740015,65.79,80.0,0.0543
baseline,80.0,4740025,51.79,80.0,0.0773
baseline,80.0,4740035,56.45,80.0,0.073
baseline,80.0,4740045,61.71,80.0,0.0669
baseline,80.0,4740055,49.5,80.0,0.0878
baseline,80.0,4740065,61.32,80.0,0.0727
baseline,80.0,4740075,88.4,80.0,0.0326
baseline,80.0,4740085,125.02,80.0,-0.0252
baseline,80.0,4740095,139.17,80.0,-0.052
baseline,80.0,4740105,110.35,80.0,-0.0132
baseline,80.0,4740115,78.8,80.0,0.033
baseline,80.0,4740125,65.76,80.0,0.0535
baseline,80.0,4740135,67.64,80.0,0.0519
baseline,80.0,4740145,63.64,80.0,0.0593
baseline,80.0,4740155,54.59,80.0,0.0751
baseline,80.0,4740165,52.32,80.0,0.0812
baseline,80.0,4740175,55.0,80.0,0.0797
baseline,80.0,4740185,61.82,80.0,0.0717
baseline,80.0,4740195,86.07,80.0,0.0359
baseline,80.0,4740205,105.68,80.0,0.005
baseline,80.0,4740215,127.79,80.0,-0.0319
baseline,80.0,4740225,123.04,80.0,-0.0298
baseline,80.0,4740235,90.39,80.0,0.0168
baseline,80.0,4740245,79.5,80.0,0.0331
baseline,80.0,4740255,85.63,80.0,0.0237
baseline,80.0,4740265,70.46,80.0,0.0466
baseline,80.0,4740275,63.17,80.0,0.0593
baseline,80.0,4740285,65.08,80.0,0.058
baseline,80.0,4740295,68.55,80.0,0.0541
baseline,80.0,4740305,66.56,80.0,0.0584
baseline,80.0,4740315,74.36,80.0,0.0478
baseline,80.0,4740325,97.82,80.0,0.0119
baseline,80.0,4740335,127.21,80.0,-0.0356
baseline,80.0,4740345,120.48,80.0,-0.0303
baseline,80.0,4740355,79.85,80.0,0.0288
baseline,80.0,4740365,65.9,80.0,0.0509
baseline,80.0,4740375,75.38,80.0,0.0376
baseline,80.0,4740385,65.18,80.0,0.0538
baseline,80.0,4740395,51.65,80.0,0.0765
baseline,80.0,4740405,52.97,80.0,0.0776
baseline,80.0,4740415,54.87,80.0,0.0772
baseline,80.0,4740425,47.78,80.0,0.0907
baseline,80.0,4740435,56.51,80.0,0.0803
baseline,80.0,4740445,75.64,80.0,0.0528
baseline,80.0,4740455,94.61,80.0,0.0236
baseline,80.0,4740465,124.45,80.0,-0.0243
baseline,80.0,4740475,136.19,80.0,-0.0473
baseline,80.0,4740485,104.74,80.0,-0.0046
baseline,80.0,4740495,73.52,80.0,0.0415
baseline,80.0,4740505,68.43,80.0,0.0501
baseline,80.0,4740515,72.11,80.0,0.0454
baseline,80.0,4740525,58.09,80.0,0.0679
baseline,80.0,4740535,53.62,80.0,0.0771
baseline,80.0,4740545,52.06,80.0,0.0822
baseline,80.0,4740555,56.27,80.0,0.0786
baseline,80.0,4740565,76.73,80.0,0.0491
baseline,80.0,4740575,96.76,80.0,0.0185
baseline,80.0,4740585,120.96,80.0,-0.0208
baseline,80.0,4740595,131.88,80.0,-0.0421
baseline,80.0,4740605,95.87,80.0,0.0083
baseline,80.0,4740615,72.43,80.0,0.0433
baseline,80.0,4740625,83.16,80.0,0.0274
baseline,80.0,4740635,76.07,80.0,0.0376
baseline,80.0,4740645,62.28,80.0,0.0595
baseline,80.0,4740655,57.9,80.0,0.0684
baseline,80.0,4740665,61.24,80.0,0.0656
baseline,80.0,4740675,59.06,80.0,0.071
baseline,80.0,4740685,69.68,80.0,0.0567
baseline,80.0,4740695,94.31,80.0,0.0195
baseline,80.0,4740705,119.92,80.0,-0.0217
baseline,80.0,4740715,132.85,80.0,-0.0459
baseline,80.0,4740725,108.78,80.0,-0.0139
baseline,80.0,4740735,74.05,80.0,0.0374
baseline,80.0,4740745,61.29,80.0,0.0581
baseline,80.0,4740755,64.39,80.0,0.0551
baseline,80.0,4740765,66.86,80.0,0.0527
baseline,80.0,4740775,52.75,80.0,0.076
baseline,80.0,4740785,56.63,80.0,0.0728
baseline,80.0,4740795,58.77,80.0,0.0714
baseline,80.0,4740805,51.32,80.0,0.0852
baseline,80.0,4740815,60.42,80.0,0.0743
baseline,80.0,4740825,90.84,80.0,0.0292
baseline,80.0,4740835,121.01,80.0,-0.0189
baseline,80.0,4740845,139.26,80.0,-0.0518
baseline,80.0,4740855,107.29,80.0,-0.0083
baseline,80.0,4740865,77.09,80.0,0.036
baseline,80.0,4740875,69.97,80.0,0.0475
baseline,80.0,4740885,69.95,80.0,0.0486
baseline,80.0,4740895,63.05,80.0,0.0604
baseline,80.0,4740905,57.43,80.0,0.071
baseline,80.0,4740915,52.05,80.0,0.0816
baseline,80.0,4740925,56.11,80.0,0.0781
baseline,80.0,4740935,59.15,80.0,0.0758
baseline,80.0,4740945,79.89,80.0,0.0456
baseline,80.0,4740955,104.98,80.0,0.0066
baseline,80.0,4740965,127.39,80.0,-0.0307
baseline,80.0,4740975,125.7,80.0,-0.0332
baseline,80.0,4740985,91.39,80.0,0.0157
baseline,80.0,4740995,79.8,80.0,0.0329
baseline,80.0,4741005,84.68,80.0,0.0253
baseline,80.0,4741015,67.52,80.0,0.0514
baseline,80.0,4741025,62.3,80.0,0.0608
baseline,80.0,4741035,63.51,80.0,0.0605
baseline,80.0,4741045,65.02,80.0,0.0597
baseline,80.0,4741055,69.48,80.0,0.0542
baseline,80.0,4741065,73.43,80.0,0.0494
baseline,80.0,4741075,98.09,80.0,0.0119
baseline,80.0,4741085,125.3,80.0,-0.0323
baseline,80.0,4741095,120.06,80.0,-0.0291
baseline,80.0,4741105,80.68,80.0,0.0279
baseline,80.0,4741115,65.5,80.0,0.0518
baseline,120.0,4741125,69.99,80.0,0.0
baseline,120.0,4741135,35.29,80.0,0.0
baseline,120.0,4741145,-4.24,80.0,0.0
baseline,120.0,4741155,-32.32,80.0,0.0
baseline,120.0,4741165,-42.89,80.0,0.0
baseline,120.0,4741175,-32.43,80.0,0.0
baseline,120.0,4741185,-13.08,80.0,0.0
baseline,120.0,4741195,-4.0,80.0,0.0
baseline,120.0,4741205,-1.23,80.0,0.0
baseline,120.0,4741215,-0.38,80.0,0.0
baseline,120.0,4741225,-0.11,80.0,0.0
baseline,120.0,4741235,-0.04,80.0,0.0
baseline,120.0,4741245,-0.01,80.0,0.0
baseline,120.0,4741255,-0.0,80.0,0.0
baseline,120.0,4741265,-0.0,80.0,0.0
baseline,120.0,4741275,-0.0,80.0,0.0
baseline,120.0,4741285,-0.0,80.0,0.0
baseline,120.0,4741295,-0.0,80.0,0.0
baseline,120.0,4741305,-0.0,80.0,0.0
baseline,120.0,4741315,-0.0,80.0,0.0
baseline,120.0,4741325,-0.0,80.0,0.0
baseline,120.0,4741335,-0.0,80.0,0.0
baseline,120.0,4741345,-0.0,80.0,0.0
baseline,120.0,4741355,-0.0,80.0,0.0
baseline,120.0,4741365,-0.0,80.0,0.0
baseline,120.0,4741375,-0.0,80.0,0.0
baseline,120.0,4741385,-0.0,80.0,0.0
baseline,120.0,4741395,-0.0,80.0,0.0
baseline,120.0,4741405,-0.0,80.0,0.0
baseline,120.0,4741415,-0.0,80.0,0.0
baseline,120.0,4741425,-0.0,80.0,0.0
baseline,120.0,4741435,-0.0,80.0,0.0
baseline,120.0,4741445,-0.0,80.0,0.0
baseline,120.0,4741455,-0.0,80.0,0.0
baseline,120.0,4741465,-0.0,80.0,0.0
baseline,120.0,4741475,-0.0,80.0,0.0
baseline,120.0,4741485,-0.0,80.0,0.0
baseline,120.0,4741495,-0.0,80.0,0.0
baseline,120.0,4741505,-0.0,80.0,0.0
baseline,120.0,4741515,-0.0,80.0,0.0
baseline,120.0,4741525,-0.0,80.0,0.0
baseline,120.0,4741535,-0.0,80.0,0.0
baseline,120.0,4741545,-0.0,80.0,0.0
baseline,120.0,4741555,-0.0,80.0,0.0
baseline,120.0,4741565,-0.0,80.0,0.0
baseline,120.0,4741575,-0.0,80.0,0.0
baseline,120.0,4741585,-0.0,80.0,0.0
baseline,120.0,4741595,-0.0,80.0,0.0
baseline,120.0,4741605,-0.0,80.0,0.0
baseline,120.0,4741615,-0.0,80.0,0.0
baseline,120.0,4741625,-0.0,80.0,0.0
baseline,120.0,4741635,-0.0,80.0,0.0
baseline,120.0,4741645,-0.0,120.0,0.0
baseline,120.0,4741655,-0.0,120.0,0.0
baseline,120.0,4741665,-0.0,120.0,0.0
baseline,120.0,4741675,-0.0,120.0,0.0
baseline,120.0,4741685,-0.0,120.0,0.0
baseline,120.0,4741695,-0.0,120.0,0.0
baseline,120.0,4741705,-0.0,120.0,0.0
baseline,120.0,4741715,-0.0,120.0,0.0
baseline,120.0,4741725,-0.0,120.0,0.0
baseline,120.0,4741735,-0.0,120.0,0.0
baseline,120.0,4741745,-0.0,120.0,0.0
baseline,120.0,4741755,-0.0,120.0,0.0
baseline,120.0,4741765,-0.0,120.0,0.0
baseline,120.0,4741775,-0.0,120.0,0.0
baseline,120.0,4741785,-0.0,120.0,0.0
baseline,120.0,4741795,-0.0,120.0,0.0
baseline,120.0,4741805,-0.0,120.0,0.0
baseline,120.0,4741815,-0.0,120.0,0.0
baseline,120.0,4741825,-0.0,120.0,0.0
baseline,120.0,4741835,-0.0,120.0,0.0
baseline,120.0,4741845,-0.0,120.0,0.0
baseline,120.0,4741855,-0.0,120.0,0.0
baseline,120.0,4741865,-0.0,120.0,0.0
baseline,120.0,4741875,-0.0,120.0,0.0
baseline,120.0,4741885,-0.0,120.0,0.0
baseline,120.0,4741895,-0.0,120.0,0.0
baseline,120.0,4741905,-0.0,120.0,0.0
baseline,120.0,4741915,-0.0,120.0,0.0
baseline,120.0,4741925,-0.0,120.0,0.0
baseline,120.0,4741935,-0.0,120.0,0.0
baseline,120.0,4741945,-0.0,120.0,0.0
baseline,120.0,4741955,-0.0,120.0,0.0
baseline,120.0,4741965,-0.0,120.0,0.0
baseline,120.0,4741975,-0.0,120.0,0.0
baseline,120.0,4741985,-0.0,120.0,0.0
baseline,120.0,4741995,-0.0,120.0,0.0
baseline,120.0,4742005,-0.0,120.0,0.0
baseline,120.0,4742015,-0.0,120.0,0.0
baseline,120.0,4742025,-0.0,120.0,0.0
baseline,120.0,4742035,-0.0,120.0,0.0
baseline,120.0,4742045,-0.0,120.0,0.0
baseline,120.0,4742055,-0.0,120.0,0.0
baseline,120.0,4742065,-0.0,120.0,0.0
baseline,120.0,4742075,-0.0,120.0,0.0
baseline,120.0,4742085,-0.0,120.0,0.0
baseline,120.0,4742095,-0.0,120.0,0.0
baseline,120.0,4742105,-0.0,120.0,0.0
baseline,120.0,4742115,-0.0,120.0,0.0
baseline,120.0,4742125,-0.0,120.0,0.0
baseline,120.0,4742135,-0.0,120.0,0.0
baseline,120.0,4742145,-0.0,120.0,0.0
baseline,120.0,4742155,-0.0,120.0,0.0
baseline,120.0,4742165,-0.0,120.0,0.0
baseline,120.0,4742175,-0.0,120.0,0.0
baseline,120.0,4742185,-0.0,120.0,0.0
baseline,120.0,4742195,-0.0,120.0,0.0
baseline,120.0,4742205,-0.0,120.0,0.0
baseline,120.0,4742215,-0.0,120.0,0.0
baseline,120.0,4742225,-0.0,120.0,0.0
baseline,120.0,4742235,-0.0,120.0,0.0
baseline,120.0,4742245,-0.0,120.0,0.0
baseline,120.0,4742255,-0.0,120.0,0.0
baseline,120.0,4742265,-0.0,120.0,0.0
baseline,120.0,4742275,-0.0,120.0,0.0
baseline,120.0,4742285,-0.0,120.0,0.0
baseline,120.0,4742295,-0.0,120.0,0.0
baseline,120.0,4742305,-0.0,120.0,0.0
baseline,120.0,4742315,-0.0,120.0,0.0
baseline,120.0,4742325,-0.0,120.0,0.0
baseline,120.0,4742335,-0.0,120.0,0.0
baseline,120.0,4742345,-0.0,120.0,0.0
baseline,120.0,4742355,-0.0,120.0,0.0
baseline,120.0,4742365,-0.0,120.0,0.0
baseline,120.0,4742375,-0.0,120.0,0.0
baseline,120.0,4742385,-0.0,120.0,0.0
baseline,120.0,4742395,-0.0,120.0,0.0
baseline,120.0,4742405,-0.0,120.0,0.0
baseline,120.0,4742415,-0.0,120.0,0.0
baseline,120.0,4742425,-0.0,120.0,0.0
baseline,120.0,4742435,-0.0,120.0,0.0
baseline,120.0,4742445,-0.0,120.0,0.0
baseline,120.0,4742455,-0.0,120.0,0.0
baseline,120.0,4742465,-0.0,120.0,0.0
baseline,120.0,4742475,-0.0,120.0,0.0
baseline,120.0,4742485,-0.0,120.0,0.0
baseline,120.0,4742495,-0.0,120.0,0.0
baseline,120.0,4742505,-0.0,120.0,0.0
baseline,120.0,4742515,-0.0,120.0,0.0
baseline,120.0,4742525,-0.0,120.0,0.0
baseline,120.0,4742535,-0.0,120.0,0.0
baseline,120.0,4742545,-0.0,120.0,0.0
baseline,120.0,4742555,-0.0,120.0,0.0
baseline,120.0,4742565,-0.0,120.0,0.0
baseline,120.0,4742575,-0.0,120.0,0.0
baseline,120.0,4742585,-0.0,120.0,0.0
baseline,120.0,4742595,-0.0,120.0,0.0
baseline,120.0,4742605,-0.0,120.0,0.0
baseline,120.0,4742615,-0.0,120.0,0.0
baseline,120.0,4742625,-0.0,120.0,0.0
baseline,120.0,4742635,-0.0,120.0,0.0
baseline,120.0,4742645,-0.0,120.0,0.0
baseline,120.0,4742655,-0.0,120.0,0.0
baseline,120.0,4742665,-0.0,120.0,0.0
baseline,120.0,4742675,-0.0,120.0,0.0
baseline,120.0,4742685,-0.0,120.0,0.0
baseline,120.0,4742695,-0.0,120.0,0.0
baseline,120.0,4742705,-0.0,120.0,0.0
baseline,120.0,4742715,-0.0,120.0,0.0
baseline,120.0,4742725,-0.0,120.0,0.0
baseline,120.0,4742735,-0.0,120.0,0.0
baseline,120.0,4742745,-0.0,120.0,0.0
baseline,120.0,4742755,-0.0,120.0,0.0
baseline,120.0,4742765,-0.0,120.0,0.0
baseline,120.0,4742775,-0.0,120.0,0.0
baseline,120.0,4742785,-0.0,120.0,0.0
baseline,120.0,4742795,-0.0,120.0,0.0
baseline,120.0,4742805,-0.0,120.0,0.0
baseline,120.0,4742815,-0.0,120.0,0.0
baseline,120.0,4742825,-0.0,120.0,0.0
baseline,120.0,4742835,-0.0,120.0,0.0
baseline,120.0,4742845,-0.0,120.0,0.0
baseline,120.0,4742855,-0.0,120.0,0.0
baseline,120.0,4742865,-0.0,120.0,0.0
baseline,120.0,4742875,-0.0,120.0,0.0
baseline,120.0,4742885,-0.0,120.0,0.0
baseline,120.0,4742895,-0.0,120.0,0.0
baseline,120.0,4742905,-0.0,120.0,0.0
baseline,120.0,4742915,-0.0,120.0,0.0
baseline,120.0,4742925,-0.0,120.0,0.0
baseline,120.0,4742935,-0.0,120.0,0.0
baseline,120.0,4742945,-0.0,120.0,0.0
baseline,120.0,4742955,-0.0,120.0,0.0
baseline,120.0,4742965,-0.0,120.0,0.0
baseline,120.0,4742975,-0.0,120.0,0.0
baseline,120.0,4742985,-0.0,120.0,0.0
baseline,120.0,4742995,-0.0,120.0,0.0
baseline,120.0,4743005,-0.0,120.0,0.0
baseline,120.0,4743015,-0.0,120.0,0.0
baseline,120.0,4743025,-0.0,120.0,0.0
baseline,120.0,4743035,-0.0,120.0,0.0
baseline,120.0,4743045,-0.0,120.0,0.0
baseline,120.0,4743055,-0.0,120.0,0.0
baseline,120.0,4743065,-0.0,120.0,0.0
baseline,120.0,4743075,-0.0,120.0,0.0
baseline,120.0,4743085,-0.0,120.0,0.0
baseline,120.0,4743095,-0.0,120.0,0.0
baseline,120.0,4743105,-0.0,120.0,0.0
baseline,120.0,4743115,-0.0,120.0,0.0
baseline,120.0,4743125,-0.0,120.0,0.0
baseline,120.0,4743135,-0.0,120.0,0.0
baseline,120.0,4743145,-0.0,120.0,0.0
baseline,120.0,4743155,-0.0,120.0,0.0
baseline,120.0,4743165,-0.0,120.0,0.0
baseline,120.0,4743175,-0.0,120.0,0.0
baseline,120.0,4743185,-0.0,120.0,0.0
baseline,120.0,4743195,-0.0,120.0,0.0
baseline,120.0,4743205,-0.0,120.0,0.0
baseline,120.0,4743215,-0.0,120.0,0.0
baseline,120.0,4743225,-0.0,120.0,0.0
baseline,120.0,4743235,-0.0,120.0,0.0
baseline,120.0,4743245,-0.0,120.0,0.0
baseline,120.0,4743255,-0.0,120.0,0.0
baseline,120.0,4743265,-0.0,120.0,0.0
baseline,120.0,4743275,-0.0,120.0,0.0
baseline,120.0,4743285,-0.0,120.0,0.0
baseline,120.0,4743295,-0.0,120.0,0.0
baseline,120.0,4743305,-0.0,120.0,0.0
baseline,120.0,4743315,-0.0,120.0,0.0
baseline,120.0,4743325,-0.0,120.0,0.0
baseline,120.0,4743335,-0.0,120.0,0.0
baseline,120.0,4743345,-0.0,120.0,0.0
baseline,120.0,4743355,-0.0,120.0,0.0
baseline,120.0,4743365,-0.0,120.0,0.0
baseline,120.0,4743375,-0.0,120.0,0.0
baseline,120.0,4743385,-0.0,120.0,0.0
baseline,120.0,4743395,-0.0,120.0,0.0
baseline,120.0,4743405,-0.0,120.0,0.0
baseline,120.0,4743415,-0.0,120.0,0.0
baseline,120.0,4743425,-0.0,120.0,0.0
baseline,120.0,4743435,-0.0,120.0,0.0
baseline,120.0,4743445,-0.0,120.0,0.0
baseline,120.0,4743455,-0.0,120.0,0.0
baseline,120.0,4743465,-0.0,120.0,0.0
baseline,120.0,4743475,-0.0,120.0,0.0
baseline,120.0,4743485,-0.0,120.0,0.0
baseline,120.0,4743495,-0.0,120.0,0.0
baseline,120.0,4743505,-0.0,120.0,0.0
baseline,120.0,4743515,-0.0,120.0,0.0
baseline,120.0,4743525,-0.0,120.0,0.0
baseline,120.0,4743535,-0.0,120.0,0.0
baseline,120.0,4743545,-0.0,120.0,0.0
baseline,120.0,4743555,-0.0,120.0,0.0
baseline,120.0,4743565,-0.0,120.0,0.0
baseline,120.0,4743575,-0.0,120.0,0.0
baseline,120.0,4743585,-0.0,120.0,0.0
baseline,120.0,4743595,-0.0,120.0,0.0
baseline,120.0,4743605,-0.0,120.0,0.0
baseline,120.0,4743615,-0.0,120.0,0.0
baseline,120.0,4743625,-0.0,120.0,0.0
baseline,120.0,4743635,-0.0,120.0,0.0
baseline,120.0,4743645,-0.0,120.0,0.0
baseline,120.0,4743655,-0.0,120.0,0.0
baseline,120.0,4743665,-0.0,120.0,0.0
baseline,120.0,4743675,-0.0,120.0,0.0
baseline,120.0,4743685,-0.0,120.0,0.0
baseline,120.0,4743695,-0.0,120.0,0.0
baseline,120.0,4743705,-0.0,120.0,0.0
baseline,120.0,4743715,-0.0,120.0,0.0
baseline,120.0,4743725,-0.0,120.0,0.0
baseline,120.0,4743735,-0.0,120.0,0.0
baseline,120.0,4743745,-0.0,120.0,0.0
baseline,120.0,4743755,-0.0,120.0,0.0
baseline,120.0,4743765,-0.0,120.0,0.0
baseline,120.0,4743775,-0.0,120.0,0.0
baseline,120.0,4743785,-0.0,120.0,0.0
baseline,120.0,4743795,-0.0,120.0,0.0
baseline,120.0,4743805,-0.0,120.0,0.0
baseline,120.0,4743815,-0.0,120.0,0.0
baseline,120.0,4743825,-0.0,120.0,0.0
baseline,120.0,4743835,-0.0,120.0,0.0
baseline,120.0,4743845,-0.0,120.0,0.0
baseline,120.0,4743855,-0.0,120.0,0.0
baseline,120.0,4743865,-0.0,120.0,0.0
baseline,120.0,4743875,-0.0,120.0,0.0
baseline,120.0,4743885,-0.0,120.0,0.0
baseline,120.0,4743895,-0.0,120.0,0.0
baseline,120.0,4743905,-0.0,120.0,0.0
baseline,120.0,4743915,-0.0,120.0,0.0
baseline,120.0,4743925,-0.0,120.0,0.0
baseline,120.0,4743935,-0.0,120.0,0.0
baseline,120.0,4743945,-0.0,120.0,0.0
baseline,120.0,4743955,-0.0,120.0,0.0
baseline,120.0,4743965,-0.0,120.0,0.0
baseline,120.0,4743975,-0.0,120.0,0.0
baseline,120.0,4743985,-0.0,120.0,0.0
baseline,120.0,4743995,-0.0,120.0,0.0
baseline,120.0,4744005,-0.0,120.0,0.0
baseline,120.0,4744015,-0.0,120.0,0.0
baseline,120.0,4744025,-0.0,120.0,0.0
baseline,120.0,4744035,-0.0,120.0,0.0
baseline,120.0,4744045,-0.0,120.0,0.0
baseline,120.0,4744055,-0.0,120.0,0.0
baseline,120.0,4744065,-0.0,120.0,0.0
baseline,120.0,4744075,-0.0,120.0,0.0
baseline,120.0,4744085,-0.0,120.0,0.0
baseline,120.0,4744095,-0.0,120.0,0.0
baseline,120.0,4744105,-0.0,120.0,0.0
baseline,120.0,4744115,-0.0,120.0,0.0
baseline,120.0,4744125,-0.0,120.0,0.0
baseline,120.0,4744135,-0.0,120.0,0.0
baseline,120.0,4744145,-0.0,120.0,0.0
baseline,120.0,4744155,-0.0,120.0,0.0
baseline,120.0,4744165,-0.0,120.0,0.0
baseline,120.0,4744175,-0.0,120.0,0.0
baseline,120.0,4744185,-0.0,120.0,0.0
baseline,120.0,4744195,-0.0,120.0,0.0
baseline,120.0,4744205,-0.0,120.0,0.0
baseline,120.0,4744215,-0.0,120.0,0.0
baseline,120.0,4744225,-0.0,120.0,0.0
baseline,120.0,4744235,-0.0,120.0,0.0
baseline,120.0,4744245,-0.0,120.0,0.0
baseline,120.0,4744255,-0.0,120.0,0.0
baseline,120.0,4744265,-0.0,120.0,0.0
baseline,120.0,4744275,-0.0,120.0,0.0
baseline,120.0,4744285,-0.0,120.0,0.0
baseline,120.0,4744295,-0.0,120.0,0.0
baseline,120.0,4744305,-0.0,120.0,0.0
baseline,120.0,4744315,-0.0,120.0,0.0
baseline,120.0,4744325,-0.0,120.0,0.0
baseline,120.0,4744335,-0.0,120.0,0.0
baseline,120.0,4744345,-0.0,120.0,0.0
baseline,120.0,4744355,-0.0,120.0,0.0
baseline,120.0,4744365,-0.0,120.0,0.0
baseline,120.0,4744375,-0.0,120.0,0.0
baseline,120.0,4744385,-0.0,120.0,0.0
baseline,120.0,4744395,-0.0,120.0,0.0
baseline,120.0,4744405,-0.0,120.0,0.0
baseline,120.0,4744415,-0.0,120.0,0.0
baseline,120.0,4744425,-0.0,120.0,0.0
baseline,120.0,4744435,-0.0,120.0,0.0
baseline,120.0,4744445,-0.0,120.0,0.0
baseline,120.0,4744455,-0.0,120.0,0.0
baseline,120.0,4744465,-0.0,120.0,0.0
baseline,120.0,4744475,-0.0,120.0,0.0
baseline,120.0,4744485,-0.0,120.0,0.0
baseline,120.0,4744495,-0.0,120.0,0.0
baseline,120.0,4744505,-0.0,120.0,0.0
baseline,120.0,4744515,-0.0,120.0,0.0
baseline,120.0,4744525,-0.0,120.0,0.0
baseline,120.0,4744535,-0.0,120.0,0.0
baseline,120.0,4744545,-0.0,120.0,0.0
baseline,120.0,4744555,-0.0,120.0,0.0
baseline,120.0,4744565,-0.0,120.0,0.0
baseline,120.0,4744575,-0.0,120.0,0.0
baseline,120.0,4744585,-0.0,120.0,0.0
baseline,120.0,4744595,-0.0,120.0,0.0
